257.069478655906 0.847562765230688 0.305161084066923 0.305161084066923
293.612426254424 0.825247518397875 0.276191703461637 0.276191703461637
342.059869159023 0.863870757300303 0.322073278036897 0.322073278036897
410.013478229885 0.851765637793956 0.310089470229472 0.310089470229472
510.823847171159 0.849633550765855 0.312046543548516 0.312046543548516
567.344912334363 0.846852319014674 0.303254390725576 0.303254390725576
636.898254500953 0.842554894631151 0.300800555034218 0.300800555034218
726.940539567354 0.846575263899511 0.306684868444431 0.306684868444431
799.60418139559 0.879472729829089 0.339502953548708 0.339502953548708
998.428610261994 0.855139172499904 0.316774828745754 0.316774828745754
1243.8138077742 0.93362304527444 0.397426780716555 0.397426780716555
1648.82815824892 0.880016084905027 0.355556108406918 0.355556108406918
2445.44103020181 0.918941433029878 0.409339288463234 0.409339288463234
3412.46294260736 36.2663991019652 28.8341825490279 28.8341825490279
3481.98236144591 57.8696699926662 23.6395932875216 23.6395932875216
3489.20576445305 46.5476163833298 21.3291192658188 21.3291192658188
3518.39951195841 76.4781105955781 23.0649270788669 23.0649270788669
3547.11667465898 85.6247343636404 38.1969981339932 38.1969981339932
