2000 501.675489045763 2.39436619718307 1.26356162436615 1.26356162436615
1750 573.144024911064 3.23015873015873 2.32021037091085 2.32021037091085
1500 667.887704953136 3.73703703703704 2.48791868215174 2.48791868215174
1250 799.450235584147 3.47608695652175 1.22086654589251 1.22086654589251
1000 997.219939244067 5.21578947368423 3.01439758455758 3.01439758455758
900 1093.77631950198 4.8342857142857 1.54289947031794 1.54289947031794
800 1227.33435455186 5.88709677419352 3.33144761090131 3.33144761090131
700 1390.08723502035 5.53571428571429 1.80460013095789 1.80460013095789
600 1603.61253302788 6.55599999999998 2.07924601718915 2.07924601718915
500 1922.3305982218 10.0952380952381 4.47069571559133 4.47069571559133
400 2339.88849932109 10.4055555555556 4.24283346390973 4.24283346390973
300 2998.90770481778 9.31999999999999 4.28722132233282 4.28722132233282
100 3007.68933243489 10.6466666666667 7.06501867576393 7.06501867576393
90 3135.50554218422 8.60714285714286 4.53123513368462 4.53123513368462
80 3213.68282971678 9.23571428571428 4.85174595125418 4.85174595125418
60 3281.54375966467 11.2071428571428 7.08221759920192 7.08221759920192
200 3294.43119911389 9.45 4.56316775935317 4.56316775935317
70 3316.40355801888 9.16428571428573 5.21147184349222 5.21147184349222
50 3393.90022546757 9.72857142857143 4.99977550516432 4.99977550516432
