2000 501.874737808526 0.830985915492917 0.674816939028901 0.674816939028901
1750 573.355665258762 0.774193548387061 0.371107967871555 0.371107967871555
1500 668.149249053122 1.60740740740745 2.42791267246998 2.42791267246998
1250 800.567350578803 1.27608695652178 0.967782041269681 0.967782041269681
1000 998.151924207709 1.77631578947367 1.57169606853635 1.57169606853635
900 1107.162263311 1.62058823529411 1.15752764209447 1.15752764209447
800 1242.22816669452 2.8741935483871 3.17459347074143 3.17459347074143
700 1418.05204598522 1.9357142857143 1.07677238797731 1.07677238797731
600 1645.65730668634 2.18333333333338 1.81284000642553 1.81284000642553
500 1968.32230061344 2.4190476190476 1.20381103073961 1.20381103073961
400 2439.43107678296 2.94999999999999 1.58578757159291 1.58578757159291
300 3111.06185054394 3.93333333333334 2.59015229067524 2.59015229067524
200 3664.71394325277 5.26153846153845 4.37009742217341 4.37009742217341
100 3768.20995543776 3.71538461538461 2.35889353261729 2.35889353261729
90 3774.02433112143 3.77692307692307 2.33309099896826 2.33309099896826
70 3797.95340654019 3.91538461538461 2.69439479542441 2.69439479542441
80 3809.37249936159 3.80000000000001 2.58665212790017 2.58665212790017
60 3822.03499340686 4.49999999999999 2.82897100074853 2.82897100074853
50 3837.66605224921 3.90769230769232 2.54451492686152 2.54451492686152
