2000 257.069478655906 1.03943661971834 2.16166855697506 2.16166855697506
1750 293.612426254424 0.500000000000014 0.781024967593367 0.781024967593367
1500 342.059869159023 1.15925925925931 2.54263777576104 2.54263777576104
1250 410.013478229885 1.37826086956525 2.72172523958127 2.72172523958127
1000 510.823847171159 0.667567567567573 0.31712735445909 0.31712735445909
900 567.344912334363 0.867647058823522 1.02490188575749 1.02490188575749
800 636.898254500953 0.977419354838702 1.05301707164261 1.05301707164261
700 726.940539567354 0.862962962962953 0.362244186256858 0.362244186256858
600 799.60418139559 1.80909090909091 2.4930647606569 2.4930647606569
500 998.428610261994 1.11621621621624 0.481839669153388 0.481839669153388
400 1243.8138077742 2.57741935483872 2.9249438569106 2.9249438569106
300 1648.82815824892 1.77916666666668 0.684944746354002 0.684944746354002
200 2445.44103020181 2.02941176470588 0.884350679633107 0.884350679633107
70 3397.71656981853 2.66428571428573 1.32751494092226 1.32751494092226
100 3412.46294260736 2.87857142857141 1.48332568980516 1.48332568980516
80 3481.98236144591 3.15384615384616 1.66484713302225 1.66484713302225
90 3489.20576445305 2.93846153846154 1.52544493460758 1.52544493460758
60 3518.39951195841 3.23076923076923 1.75296874138758 1.75296874138758
50 3547.11667465898 3.00000000000001 1.51149442096898 1.51149442096898
